Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 81730000 lines, found 81417 nested pairs, skipped 15963714 low quality
Processed 81740000 lines, found 81433 nested pairs, skipped 15965822 low quality
Processed 81750000 lines, found 81450 nested pairs, skipped 15967928 low quality
Processed 81760000 lines, found 81465 nested pairs, skipped 15969955 low quality
Processed 81770000 lines, found 81481 nested pairs, skipped 15972026 low quality
Processed 81780000 lines, found 81499 nested pairs, skipped 15974285 low quality
Processed 81790000 lines, found 81533 nested pairs, skipped 15976349 low quality
Processed 81800000 lines, found 81546 nested pairs, skipped 15977715 low quality
Processed 81810000 lines, found 81564 nested pairs, skipped 15979831 low quality
Processed 81820000 lines, found 81582 nested pairs, skipped 15982022 low quality
Processed 81830000 lines, found 81597 nested pairs, skipped 15984285 low quality
Processed 81840000 lines, found 81616 nested pairs, skipped 15986518 low quality
Processed 81850000 lines, found 81640 nested pairs, skipped 15988625 low quality
Processed 81860000 lines, found 81641 nested pairs, skipped 15990526 low quality
Processed 81870000 lines, found 81642 nested pairs, skipped 15992390 low quality
Processed 81880000 lines, found 81643 nested pairs, skipped 15994055 low quality
Processed 81890000 lines, found 81643 nested pairs, skipped 15995179 low quality
Processed 81900000 lines, found 81643 nested pairs, skipped 15996417 low quality
Processed 81910000 lines, found 81644 nested pairs, skipped 15997647 low quality
Processed 81920000 lines, found 81644 nested pairs, skipped 15998961 low quality
Processed 81930000 lines, found 81646 nested pairs, skipped 16000311 low quality
Processed 81940000 lines, found 81646 nested pairs, skipped 16001724 low quality
Processed 81950000 lines, found 81650 nested pairs, skipped 16003370 low quality
Processed 81960000 lines, found 81652 nested pairs, skipped 16004800 low quality
Processed 81970000 lines, found 81656 nested pairs, skipped 16006372 low quality
Processed 81980000 lines, found 81665 nested pairs, skipped 16008293 low quality
Processed 81990000 lines, found 81673 nested pairs, skipped 16010238 low quality
Processed 82000000 lines, found 81677 nested pairs, skipped 16012004 low quality
Processed 82010000 lines, found 81685 nested pairs, skipped 16013901 low quality
Processed 82020000 lines, found 81694 nested pairs, skipped 16015708 low quality
Processed 82030000 lines, found 81704 nested pairs, skipped 16016824 low quality
Processed 82040000 lines, found 81711 nested pairs, skipped 16017986 low quality
Processed 82050000 lines, found 81717 nested pairs, skipped 16019977 low quality
Processed 82060000 lines, found 81720 nested pairs, skipped 16021898 low quality
Processed 82070000 lines, found 81722 nested pairs, skipped 16025750 low quality
Processed 82080000 lines, found 81727 nested pairs, skipped 16027519 low quality
Processed 82090000 lines, found 81739 nested pairs, skipped 16029549 low quality
Processed 82100000 lines, found 81749 nested pairs, skipped 16031433 low quality
Processed 82110000 lines, found 81769 nested pairs, skipped 16033509 low quality
Processed 82120000 lines, found 81780 nested pairs, skipped 16035466 low quality
Processed 82130000 lines, found 81788 nested pairs, skipped 16037465 low quality
Processed 82140000 lines, found 81811 nested pairs, skipped 16039415 low quality
Processed 82150000 lines, found 81824 nested pairs, skipped 16041384 low quality
Processed 82160000 lines, found 81830 nested pairs, skipped 16043141 low quality
Processed 82170000 lines, found 81836 nested pairs, skipped 16045211 low quality
Processed 82180000 lines, found 81846 nested pairs, skipped 16047226 low quality
Processed 82190000 lines, found 81855 nested pairs, skipped 16049295 low quality
Processed 82200000 lines, found 81878 nested pairs, skipped 16051272 low quality
Processed 82210000 lines, found 81919 nested pairs, skipped 16053612 low quality
Processed 82220000 lines, found 81923 nested pairs, skipped 16055463 low quality
Processed 82230000 lines, found 81929 nested pairs, skipped 16057336 low quality
Processed 82240000 lines, found 81946 nested pairs, skipped 16059559 low quality
Processed 82250000 lines, found 81953 nested pairs, skipped 16061431 low quality
Processed 82260000 lines, found 81969 nested pairs, skipped 16063401 low quality
Processed 82270000 lines, found 81984 nested pairs, skipped 16064740 low quality
Processed 82280000 lines, found 81998 nested pairs, skipped 16066764 low quality
Processed 82290000 lines, found 82044 nested pairs, skipped 16069051 low quality
Processed 82300000 lines, found 82052 nested pairs, skipped 16070968 low quality
Processed 82310000 lines, found 82052 nested pairs, skipped 16072742 low quality
Processed 82320000 lines, found 82053 nested pairs, skipped 16074368 low quality
Processed 82330000 lines, found 82069 nested pairs, skipped 16076110 low quality
Processed 82340000 lines, found 82078 nested pairs, skipped 16077909 low quality
Processed 82350000 lines, found 82080 nested pairs, skipped 16079384 low quality
Processed 82360000 lines, found 82080 nested pairs, skipped 16081111 low quality
Processed 82370000 lines, found 82084 nested pairs, skipped 16082854 low quality
Processed 82380000 lines, found 82087 nested pairs, skipped 16084584 low quality
Processed 82390000 lines, found 82088 nested pairs, skipped 16086271 low quality
Processed 82400000 lines, found 82089 nested pairs, skipped 16088000 low quality
Processed 82410000 lines, found 82091 nested pairs, skipped 16089399 low quality
Processed 82420000 lines, found 82102 nested pairs, skipped 16091024 low quality
Processed 82430000 lines, found 82118 nested pairs, skipped 16092832 low quality
Processed 82440000 lines, found 82125 nested pairs, skipped 16094771 low quality
Processed 82450000 lines, found 82131 nested pairs, skipped 16096419 low quality
Processed 82460000 lines, found 82136 nested pairs, skipped 16098496 low quality
Processed 82470000 lines, found 82136 nested pairs, skipped 16100493 low quality
Processed 82480000 lines, found 82137 nested pairs, skipped 16102388 low quality
Processed 82490000 lines, found 82140 nested pairs, skipped 16104085 low quality
Processed 82500000 lines, found 82143 nested pairs, skipped 16105771 low quality
Processed 82510000 lines, found 82145 nested pairs, skipped 16107591 low quality
Processed 82520000 lines, found 82146 nested pairs, skipped 16109356 low quality
Processed 82530000 lines, found 82150 nested pairs, skipped 16111163 low quality
Processed 82540000 lines, found 82153 nested pairs, skipped 16113048 low quality
Processed 82550000 lines, found 82155 nested pairs, skipped 16114870 low quality
Processed 82560000 lines, found 82156 nested pairs, skipped 16116782 low quality
Processed 82570000 lines, found 82157 nested pairs, skipped 16118494 low quality
Processed 82580000 lines, found 82160 nested pairs, skipped 16120166 low quality
Processed 82590000 lines, found 82160 nested pairs, skipped 16121984 low quality
Processed 82600000 lines, found 82162 nested pairs, skipped 16123856 low quality
Processed 82610000 lines, found 82163 nested pairs, skipped 16125596 low quality
Processed 82620000 lines, found 82164 nested pairs, skipped 16127123 low quality
Processed 82630000 lines, found 82165 nested pairs, skipped 16128694 low quality
Processed 82640000 lines, found 82165 nested pairs, skipped 16130549 low quality
Processed 82650000 lines, found 82166 nested pairs, skipped 16132561 low quality
Processed 82660000 lines, found 82168 nested pairs, skipped 16134510 low quality
Processed 82670000 lines, found 82170 nested pairs, skipped 16136310 low quality
Processed 82680000 lines, found 82171 nested pairs, skipped 16138134 low quality
Processed 82690000 lines, found 82175 nested pairs, skipped 16139964 low quality
Processed 82700000 lines, found 82176 nested pairs, skipped 16141739 low quality
Processed 82710000 lines, found 82178 nested pairs, skipped 16143547 low quality
Processed 82720000 lines, found 82178 nested pairs, skipped 16144910 low quality
Processed 82730000 lines, found 82179 nested pairs, skipped 16146368 low quality
Processed 82740000 lines, found 82179 nested pairs, skipped 16148166 low quality
Processed 82750000 lines, found 82185 nested pairs, skipped 16150304 low quality
Processed 82760000 lines, found 82199 nested pairs, skipped 16152311 low quality
Processed 82770000 lines, found 82210 nested pairs, skipped 16154163 low quality
Processed 82780000 lines, found 82234 nested pairs, skipped 16156328 low quality
Processed 82790000 lines, found 82247 nested pairs, skipped 16158443 low quality
Processed 82800000 lines, found 82248 nested pairs, skipped 16160265 low quality
Processed 82810000 lines, found 82251 nested pairs, skipped 16162270 low quality
Processed 82820000 lines, found 82260 nested pairs, skipped 16164400 low quality
Processed 82830000 lines, found 82269 nested pairs, skipped 16166544 low quality
Processed 82840000 lines, found 82279 nested pairs, skipped 16168528 low quality
Processed 82850000 lines, found 82288 nested pairs, skipped 16170549 low quality
Processed 82860000 lines, found 82300 nested pairs, skipped 16172715 low quality
Processed 82870000 lines, found 82307 nested pairs, skipped 16174793 low quality
Processed 82880000 lines, found 82314 nested pairs, skipped 16176701 low quality
Processed 82890000 lines, found 82322 nested pairs, skipped 16178634 low quality
Processed 82900000 lines, found 82327 nested pairs, skipped 16180581 low quality
Processed 82910000 lines, found 82330 nested pairs, skipped 16182501 low quality
Processed 82920000 lines, found 82334 nested pairs, skipped 16184452 low quality
Processed 82930000 lines, found 82336 nested pairs, skipped 16186394 low quality
Processed 82940000 lines, found 82339 nested pairs, skipped 16188388 low quality
Processed 82950000 lines, found 82342 nested pairs, skipped 16190303 low quality
Processed 82960000 lines, found 82344 nested pairs, skipped 16192219 low quality
Processed 82970000 lines, found 82356 nested pairs, skipped 16194166 low quality
Processed 82980000 lines, found 82366 nested pairs, skipped 16195962 low quality
Processed 82990000 lines, found 82372 nested pairs, skipped 16197631 low quality
Processed 83000000 lines, found 82375 nested pairs, skipped 16198975 low quality
Processed 83010000 lines, found 82383 nested pairs, skipped 16200486 low quality
Processed 83020000 lines, found 82395 nested pairs, skipped 16202536 low quality
Processed 83030000 lines, found 82405 nested pairs, skipped 16204590 low quality
Processed 83040000 lines, found 82413 nested pairs, skipped 16206476 low quality
Processed 83050000 lines, found 82416 nested pairs, skipped 16208066 low quality
Processed 83060000 lines, found 82418 nested pairs, skipped 16209649 low quality
Processed 83070000 lines, found 82435 nested pairs, skipped 16211598 low quality
Processed 83080000 lines, found 82450 nested pairs, skipped 16213602 low quality
Processed 83090000 lines, found 82463 nested pairs, skipped 16215391 low quality
Processed 83100000 lines, found 82490 nested pairs, skipped 16217624 low quality
Processed 83110000 lines, found 82514 nested pairs, skipped 16219824 low quality
Processed 83120000 lines, found 82528 nested pairs, skipped 16221826 low quality
Processed 83130000 lines, found 82530 nested pairs, skipped 16223440 low quality
Processed 83140000 lines, found 82530 nested pairs, skipped 16224979 low quality
Processed 83150000 lines, found 82551 nested pairs, skipped 16226770 low quality
Processed 83160000 lines, found 82569 nested pairs, skipped 16228812 low quality
Processed 83170000 lines, found 82578 nested pairs, skipped 16230727 low quality
Processed 83180000 lines, found 82587 nested pairs, skipped 16232676 low quality
Processed 83190000 lines, found 82594 nested pairs, skipped 16234405 low quality
